mol_id,smiles,A,B,C,mu,alpha,homo,lumo,gap,r2,zpve,u0,u298,h298,g298,cv
gdb_62856,CC1(O)C2CC1C(=O)C2,2.76376,1.55712,1.3896,3.5575,75.05,-0.2278,0.0007,0.2285,1017.9021,0.159256,-423.038137,-423.030074,-423.02913,-423.070135,32.46
gdb_99118,COC(=O)CC1(CC1)O,3.52498,0.97626,0.89357,2.4134,72.55,-0.2523,0.0147,0.267,1374.1141,0.156703,-460.177775,-460.167814,-460.166869,-460.214007,35.361
gdb_70195,CC12CC1OC(=N)CN2,3.37464,1.33742,1.14433,3.4117,77.56,-0.2227,0.0243,0.2469,1123.651,0.160564,-419.195214,-419.187077,-419.186132,-419.227663,32.12
gdb_90450,CC1(C)C2CC(O)CC12,2.88509,1.25305,1.16612,1.4697,85.2,-0.2499,0.0716,0.3216,1210.417,0.20611,-388.295651,-388.286368,-388.285424,-388.329028,36.647
gdb_82480,CC12CC3C(O)C(O1)C23,3.22585,1.54752,1.45453,2.3526,73.96,-0.2406,0.0663,0.3069,986.1571,0.159907,-422.986417,-422.978935,-422.977991,-423.017889,30.63
gdb_116362,CCC1CCCC=CC1,2.86956,1.05917,0.83239,0.309,94.52,-0.2326,0.0242,0.2568,1494.7816,0.230729,-352.378387,-352.368811,-352.367866,-352.412847,37.012
gdb_118494,CCCC(OC)C1CN1,2.54059,0.93462,0.74772,2.4672,86.09,-0.2371,0.0785,0.3156,1635.781,0.216187,-405.515366,-405.504466,-405.503522,-405.552219,38.792
gdb_13833,[O-]C(=O)C1=CC[NH2+]C1,4.57533,1.47701,1.14623,14.9096,65.88,-0.1717,-0.0249,0.1468,987.465,0.120888,-399.769262,-399.761879,-399.760935,-399.801808,26.268
gdb_90303,CN1CC2=CC3NC3C12,3.51916,1.46011,1.1803,1.5968,82.95,-0.2118,0.0053,0.2171,1083.3736,0.161002,-381.993154,-381.985722,-381.984778,-382.024762,29.858
gdb_50261,O=CC1CC2CC(C2)C1,3.63176,1.1148,1.02447,2.9116,82.44,-0.2455,-0.0177,0.2278,1231.8036,0.185164,-387.101771,-387.093971,-387.093027,-387.134497,30.899
gdb_7401,CC(=O)C(=O)C(=N)N,3.3114,1.5662,1.33058,4.2108,60.7,-0.2373,-0.0685,0.1688,952.4436,0.10439,-415.890828,-415.881829,-415.880885,-415.925151,30.775
gdb_11870,C1CC12C=CC(=O)O2,5.06941,1.69062,1.41017,4.8637,66.48,-0.2569,-0.0439,0.213,859.2913,0.107823,-382.57572,-382.569348,-382.568404,-382.606171,24.747
gdb_20336,C1C2C1C1=CC=NN21,5.38993,2.16696,1.80977,2.8783,67.03,-0.2339,0.0009,0.2348,720.9435,0.1104,-341.531815,-341.526347,-341.525403,-341.561209,21.977
gdb_4519,c1c(c(oc1N)N)N,3.6804,1.7647,1.20447,2.3309,66.12,-0.1632,0.0518,0.215,956.07,0.120444,-395.996906,-395.988926,-395.987982,-396.028585,30.419
gdb_17327,CC12CC1CC1CC21,3.29929,2.08779,1.73422,0.3103,77.33,-0.2369,0.0856,0.3225,866.8211,0.178962,-311.856222,-311.849147,-311.848203,-311.886851,29.32
gdb_45468,O=C1CC2CCN2C=C1,3.66562,1.34708,1.04057,5.2003,82.25,-0.2077,-0.0302,0.1776,1129.3595,0.15012,-401.969102,-401.961654,-401.96071,-402.001233,28.895
gdb_125242,Cc1cc(n[nH]1)CC#C,3.88982,0.96407,0.80623,2.7936,80.8,-0.2338,0.0221,0.2559,1408.5915,0.135659,-380.868573,-380.859503,-380.858559,-380.903772,32.616
gdb_87294,OC1CC1(C=O)N1CC1,2.33282,1.49244,1.05668,4.6413,73.74,-0.2293,-0.0142,0.2151,1156.0771,0.145105,-439.030172,-439.021144,-439.0202,-439.064216,33.456
gdb_25396,c1cnc([nH]c1=O)C=O,3.80784,1.20702,0.9165,0.5505,71.07,-0.2592,-0.1041,0.1551,1155.4288,0.09059,-452.814725,-452.807528,-452.806584,-452.846859,26.172
gdb_13619,CC1CC1C(O)CO,3.79985,1.18425,1.01759,2.6228,71.41,-0.2519,0.0645,0.3164,1204.475,0.175981,-386.122548,-386.113274,-386.112329,-386.156559,34.146
gdb_125541,Cc1cc2n(n1)CC=C2,5.03091,1.27379,1.02948,2.2488,83.79,-0.2124,-0.0234,0.1889,1143.6303,0.138587,-380.91049,-380.903097,-380.902153,-380.942508,28.313
gdb_131815,c1c(non1)CCCO,5.65337,0.64966,0.62111,4.5185,70.43,-0.2773,-0.0415,0.2358,1736.603,0.135496,-455.100944,-455.092095,-455.091151,-455.136283,30.684
gdb_100583,CC(CO)C(=O)OC=N,4.11623,0.78041,0.70272,1.987,71.87,-0.2739,-0.0241,0.2498,1590.7126,0.144939,-476.251405,-476.241064,-476.24012,-476.287849,35.277
gdb_108571,CC1C2CCOC12CO,2.32117,1.44831,1.18919,2.5092,78.05,-0.2384,0.0738,0.3122,1162.9823,0.182827,-424.214079,-424.204982,-424.204038,-424.247936,34.296
gdb_8162,CC12CC(C1)NC2=O,2.83774,2.63716,1.75081,3.5197,67.84,-0.2364,0.0225,0.259,796.3468,0.143809,-363.881979,-363.875063,-363.874119,-363.912671,27.497
gdb_72852,CC12CCN1C(C2)C#N,3.07217,1.25444,1.08316,5.1611,79.82,-0.2361,0.0159,0.2521,1174.6686,0.159735,-382.046529,-382.038152,-382.037207,-382.079864,31.947
gdb_9761,OCC1(O)CCC=C1,3.88414,1.5205,1.42211,2.2027,69.15,-0.2391,0.0264,0.2654,954.1057,0.153757,-384.946468,-384.93832,-384.937376,-384.978981,30.83
gdb_12346,OC1CC=CCC1=O,3.1219,2.13298,1.36044,2.8022,65.76,-0.2552,-0.0273,0.2278,884.253,0.131163,-383.774813,-383.767657,-383.766713,-383.806216,27.42
gdb_14465,CC12OC3CC1C2O3,3.91426,2.22633,2.19336,1.7637,62.3,-0.2358,0.0986,0.3344,722.6692,0.132349,-383.735511,-383.729498,-383.728554,-383.765284,24.602
gdb_126929,CCNc1cnnnn1,5.34755,0.91476,0.78885,7.402,76.63,-0.2406,-0.0696,0.171,1405.0068,0.124029,-430.202559,-430.194064,-430.19312,-430.236942,29.916
gdb_58639,CC(O)C1(CC1)C1CO1,2.60168,1.32993,1.03371,1.3497,77.6,-0.2625,0.0716,0.334,1224.7055,0.180686,-424.18686,-424.17724,-424.176296,-424.221487,36.241
gdb_115555,NC1(CCC1CO)C#N,2.71893,1.08009,1.03158,3.9231,75.89,-0.2666,0.026,0.2926,1259.1521,0.159177,-419.195933,-419.186316,-419.185372,-419.230425,35.227
gdb_63031,CC1(C)C2N1CC21CC1,3.29472,1.22086,1.15686,1.5486,87.07,-0.2183,0.0793,0.2976,1207.9904,0.193461,-367.157934,-367.149024,-367.148079,-367.190783,35.452
gdb_94906,CC1CCC2C(C#C)N12,2.08919,1.72294,1.40609,1.2745,84.42,-0.2241,0.0323,0.2565,1060.5274,0.171249,-365.967098,-365.958587,-365.957642,-365.999727,33.561
gdb_50922,O=CNC(C#N)C1CC1,1.78285,1.5151,0.91702,3.2558,74.21,-0.2734,0.0024,0.2758,1265.1435,0.135689,-418.028342,-418.019185,-418.018241,-418.063303,32.312
gdb_124980,Cc1c(nn[nH]1)CC=O,2.98189,1.25632,0.95845,3.1011,72.01,-0.244,-0.0306,0.2134,1187.9504,0.124104,-434.084604,-434.075922,-434.074978,-434.119185,30.085
gdb_56016,[O-]C(=O)CN1CC[NH+]=C1,3.22371,0.86423,0.81516,2.4406,80.67,-0.1452,0.0001,0.1453,1434.1071,0.133299,-455.141398,-455.131415,-455.130471,-455.178921,33.819
gdb_133010,CN=c1cccc(o1)F,2.69716,1.44953,0.94838,1.9548,76.14,-0.2106,-0.0427,0.1678,1162.614,0.111689,-461.941909,-461.93394,-461.932996,-461.975008,29.088
gdb_90387,CC1CN2C(C#N)C12C,2.18121,1.55937,1.30421,3.6419,79.99,-0.2512,0.0104,0.2616,1095.2749,0.158863,-382.048239,-382.039316,-382.038372,-382.081406,33.554
gdb_70934,OC12CC3(C1)CCCC23,3.23089,1.46248,1.2395,1.2585,82.27,-0.2517,0.0808,0.3324,1082.4208,0.184748,-387.038261,-387.030586,-387.029642,-387.070047,31.861
gdb_108722,OCC1=CC(=O)C(O)C1,3.47083,1.02773,0.81745,4.8354,73.08,-0.2414,-0.0474,0.194,1348.4408,0.135018,-458.98986,-458.981005,-458.980061,-459.023851,32.245
gdb_620,CCC1OC1C,7.38907,2.19903,1.96031,1.7551,57.13,-0.2567,0.0971,0.3538,697.2201,0.141773,-271.622821,-271.615682,-271.614738,-271.653657,25.244
gdb_66225,CC1(COCC#C)CN1,4.32345,0.70593,0.67514,1.7078,82.76,-0.244,0.0332,0.2772,1714.5921,0.168036,-403.072489,-403.062341,-403.061397,-403.108455,36.537
gdb_67922,CC12OC(=N)C1C2C#C,2.07879,1.77233,1.17434,2.8889,77.7,-0.2502,0.0065,0.2567,1081.4314,0.122169,-400.69006,-400.681643,-400.680699,-400.722938,31.943
gdb_109219,OCC1=CCC2(O)CC12,3.93185,1.02541,0.9148,1.4476,77.61,-0.2183,0.0289,0.2472,1302.3003,0.15841,-423.012561,-423.00371,-423.002766,-423.045945,33.832
gdb_88774,CC1CN1C1CC=CC1,3.53075,1.08105,0.90717,1.1511,87.84,-0.2213,0.0308,0.2521,1353.4859,0.194726,-367.194996,-367.18611,-367.185165,-367.22902,33.983
gdb_57350,CC1(CCC1)C(C)(C)C,2.14817,1.38155,1.24804,0.0442,94.34,-0.2745,0.0708,0.3453,1260.4926,0.25057,-353.556359,-353.545662,-353.544718,-353.590954,42.38
gdb_33833,C#CC12CN1C1(CC1)C2,4.32326,1.12191,1.0384,1.5665,85.09,-0.2342,0.0203,0.2545,1194.7923,0.146497,-364.717175,-364.709074,-364.70813,-364.749518,32.262
gdb_92898,CN1CC=CC(O)C1=O,2.31732,1.76222,1.03824,4.0991,74.41,-0.2435,0.0066,0.25,1130.5447,0.148323,-439.125109,-439.116524,-439.115579,-439.158556,31.891
gdb_88896,CC1NC1CC#CC#C,6.71527,0.56654,0.54239,2.1551,95.82,-0.237,-0.0084,0.2286,2005.5891,0.145518,-364.735801,-364.726005,-364.725061,-364.771421,35.386
gdb_129216,N=C1NN=CN=C1C=O,2.85752,1.56686,1.01197,4.3787,71.68,-0.2436,-0.1133,0.1303,1064.3149,0.090465,-448.924818,-448.917373,-448.916429,-448.957613,26.68
gdb_116506,COC1CCCOCC1,3.10706,1.06256,0.86077,1.7172,82.58,-0.2408,0.0802,0.321,1414.8534,0.206825,-425.420521,-425.411162,-425.410218,-425.454825,35.2
gdb_112486,CCC1OC(C=C1)=NC,3.76994,0.96969,0.81818,3.4437,87.87,-0.2295,-0.0287,0.2008,1471.1668,0.170317,-403.174081,-403.16475,-403.163806,-403.208546,34.002
gdb_23118,CCC1=CCCC1=NO,1.90555,1.54425,0.91738,0.8078,87.46,-0.2142,-0.0156,0.1986,1313.4117,0.170765,-403.142083,-403.132792,-403.131848,-403.176366,34.539
gdb_56277,[O-]C(=O)CCCC1C[NH2+]1,2.95959,1.00493,0.82538,6.9967,75.7,-0.2393,0.0386,0.2779,1408.673,0.171221,-440.29781,-440.288654,-440.287709,-440.332847,33.551
gdb_127012,CCOc1c[nH]nc1N,3.30902,1.06213,0.81306,2.7497,75.75,-0.1846,0.0401,0.2247,1396.5704,0.148255,-435.2749,-435.265486,-435.264542,-435.309493,33.932
gdb_44917,N=C1NC2CC1OC2=O,3.1612,1.52597,1.50395,3.6118,66.34,-0.2483,-0.0092,0.2391,922.9582,0.116099,-453.986709,-453.980213,-453.979269,-454.017573,26.115
gdb_77142,CN1C(CC1=[NH2+])C([O-])=O,2.72827,1.34506,1.0109,12.1153,72.91,-0.1813,-0.0365,0.1447,1167.9405,0.134828,-455.144466,-455.135219,-455.134275,-455.179081,33.319
gdb_70716,OC12CC1COCC2=O,2.3239,1.88615,1.24659,2.6973,68.97,-0.2466,-0.0304,0.2162,1005.5937,0.136142,-458.96248,-458.954699,-458.953754,-458.994603,30.324
gdb_129954,c1c(c(no1)CC#N)N,3.17443,1.28962,0.99181,2.518,67.62,-0.2295,-0.0214,0.2081,1124.5062,0.101958,-432.868106,-432.860144,-432.8592,-432.901098,28.964
gdb_65860,OC1(COC(=O)C1)C#N,3.61484,1.11832,1.09197,2.168,62.33,-0.288,-0.0117,0.2763,1105.7694,0.100449,-473.869958,-473.861968,-473.861024,-473.902745,29.244
gdb_26158,CC(O)C1=C(C)OC=N1,2.58606,1.29481,1.03873,2.3736,74.33,-0.2367,0.0006,0.2373,1210.981,0.147076,-439.12794,-439.118829,-439.117884,-439.162312,32.989
gdb_28795,c1c(n2c(n1)OCC2)N,3.2144,1.65771,1.11741,4.6187,70.41,-0.1876,0.0472,0.2348,1035.5037,0.127899,-434.090476,-434.082868,-434.081924,-434.122884,28.003
gdb_95925,CC1OCOC1(C)C#N,2.20645,1.53226,1.27268,3.2862,71.82,-0.2815,0.0143,0.2958,1085.3734,0.146658,-439.103314,-439.094349,-439.093405,-439.137071,32.961
gdb_81807,CN1C2CC2(O)C11CC1,2.15567,1.81248,1.30359,0.8357,80.05,-0.2003,0.0714,0.2717,1070.0201,0.169373,-403.070823,-403.06208,-403.061136,-403.103559,34.571
gdb_48965,O=CC12CC3CCC1N23,3.98573,1.30039,1.18097,3.3824,76.55,-0.2427,-0.0295,0.2132,1073.9195,0.149403,-401.934728,-401.927432,-401.926488,-401.966543,28.512
gdb_26194,CC(O)C1=NC(C)=CN1,3.51221,1.08068,0.87953,3.9302,79.12,-0.2181,0.0287,0.2468,1353.554,0.159324,-419.260044,-419.250691,-419.249747,-419.294738,34.374
gdb_132342,FC1=NC(F)=NC(=N)O1,2.06475,1.56347,0.89267,2.2051,56.3,-0.2927,-0.0773,0.2153,1113.7978,0.050254,-554.0353,-554.027132,-554.026188,-554.069856,27.341
gdb_89993,OC1CC2(CCC2)C1O,3.26737,1.1921,1.04997,1.1282,78.21,-0.2467,0.0566,0.3033,1218.9393,0.182357,-424.199337,-424.190347,-424.189402,-424.233079,34.698
gdb_120690,CC(=O)C1CN1CCO,3.8011,0.85524,0.80744,3.1537,77.96,-0.2326,-0.0276,0.205,1496.6448,0.168605,-440.26542,-440.255311,-440.254367,-440.3017,35.923
gdb_66535,OC12C3C1N1C3C21C#C,3.0297,1.67683,1.27174,1.2413,72.98,-0.217,0.0119,0.2289,960.4145,0.098915,-399.379165,-399.371921,-399.370977,-399.410582,28.814
gdb_8833,OCC(=O)C(O)C#C,3.0859,1.47558,1.09312,1.4422,59.8,-0.2755,-0.0496,0.2259,1040.7873,0.103281,-419.642276,-419.633396,-419.632452,-419.676596,30.96
gdb_83161,CC1C2CNC(=O)CC12,3.02943,1.26776,1.10881,4.0015,78.47,-0.2282,0.0386,0.2669,1171.4735,0.173336,-403.182792,-403.174362,-403.173418,-403.216966,32.27
gdb_22215,CC(C)C(=NO)CC#N,2.03899,1.24653,1.00283,3.6026,78.42,-0.2639,-0.0124,0.2515,1278.6556,0.157106,-419.188432,-419.178265,-419.177321,-419.223635,36.742
gdb_92042,CC1=CC2CN2CC1O,2.80333,1.45982,1.04804,1.8555,81.61,-0.2128,0.0156,0.2284,1171.2629,0.171469,-403.126613,-403.11804,-403.117096,-403.15951,33.358
gdb_97453,CN=COCC1COC1,6.41641,0.57977,0.56191,2.4875,80.9,-0.2514,0.0211,0.2724,1995.7747,0.169335,-440.250168,-440.2402,-440.239256,-440.287429,33.713
gdb_74731,CC1=CC2CC11OCC21,2.27606,2.18607,1.51397,1.4926,80.67,-0.2206,0.0114,0.232,952.1605,0.159439,-385.765243,-385.757832,-385.756887,-385.796636,30.443
gdb_76961,CC1C(C=O)N1C(N)=O,2.1227,1.6847,1.27192,3.8272,70.91,-0.2486,-0.0517,0.1969,1051.6528,0.134179,-455.165643,-455.156288,-455.155344,-455.200149,33.592
gdb_26431,CN(C=N)c1cnco1,4.34436,1.08173,0.90902,0.6831,76.27,-0.2158,-0.0065,0.2093,1241.3146,0.125598,-434.091801,-434.083453,-434.082509,-434.125838,29.428
gdb_7527,CC1(CC1O)OC=N,3.7421,1.27146,1.22243,3.4742,67.07,-0.2561,0.0232,0.2793,1061.4978,0.139811,-400.97486,-400.966126,-400.965182,-401.008032,31.806
gdb_112335,CC1=CC(=N)OC1CO,2.03449,1.54162,0.92671,2.8373,78.17,-0.2438,-0.0297,0.2141,1250.9665,0.147593,-439.114811,-439.105978,-439.105034,-439.148517,32.678
gdb_129334,c1cnnc(n1)NC=N,4.49446,1.19062,0.94127,4.0996,76.62,-0.228,-0.0674,0.1606,1164.3205,0.103308,-429.055881,-429.048489,-429.047545,-429.088685,26.634
gdb_107491,OCC12CC1CC21CC1,2.05975,1.73504,1.24006,1.4171,83.14,-0.2372,0.0707,0.3079,1118.5093,0.182249,-387.039328,-387.030552,-387.029608,-387.072525,34.29
gdb_110729,COC1C2N=COC12C,2.6318,1.60327,1.29224,1.5494,72.06,-0.2337,0.0191,0.2527,1052.7449,0.147007,-439.068559,-439.060082,-439.059138,-439.101536,31.413
gdb_133311,NC1=C(F)C(=O)N=NO1,2.03248,0.9883,0.71049,3.3071,54.93,-0.2457,-0.0797,0.166,1439.4313,0.05834,-530.020145,-530.00862,-530.007676,-530.063115,33.441
gdb_109348,OCC1=CCCN2CC12,2.94848,1.27233,0.95787,1.864,81.44,-0.2136,0.0233,0.2369,1249.1806,0.172055,-403.121478,-403.112908,-403.111964,-403.154885,32.561
gdb_128532,COc1cn[nH]c1C=O,2.78331,1.32064,0.90081,3.5104,73.59,-0.2342,-0.0569,0.1773,1220.1116,0.113543,-453.963988,-453.955829,-453.954885,-453.997239,28.948
gdb_124736,CC([NH3+])C1=NOC([O-])=C1,3.77937,1.04668,0.85762,6.8499,72.6,-0.229,-0.0232,0.2058,1316.0884,0.136496,-455.144633,-455.136099,-455.135155,-455.178003,32.1
gdb_30827,CCc1c(cc([nH]1)N)O,2.38151,1.26667,0.87642,2.1067,80.98,-0.1662,0.0546,0.2208,1345.7794,0.159007,-419.24013,-419.229997,-419.229053,-419.275608,36.471
gdb_30590,CCC(=O)c1ccc[nH]1,4.51494,0.98995,0.82008,1.8135,83.5,-0.2225,-0.0347,0.1878,1389.9911,0.148605,-402.022885,-402.014227,-402.013283,-402.057195,31.648
gdb_30356,OC1CNC2=CNC=C12,3.02197,1.58258,1.08095,0.5403,75.82,-0.1744,0.0411,0.2155,1074.8403,0.139242,-418.023853,-418.016231,-418.015286,-418.055771,30.068
gdb_55838,CC(=O)OC1CC(=O)C1,4.9794,0.81825,0.76097,2.9503,70.07,-0.2492,-0.0279,0.2213,1474.7705,0.132655,-459.009587,-459.00031,-458.999365,-459.045458,32.383
gdb_105541,OCC1(CCC1)C1CO1,2.57883,1.3191,1.07203,2.8735,78.0,-0.2638,0.0678,0.3316,1204.0318,0.181819,-424.183902,-424.174635,-424.173691,-424.217962,34.691
gdb_62053,NC(CNC1CC1)C#N,4.22147,0.68987,0.61991,4.7858,81.0,-0.2355,0.0268,0.2623,1779.3929,0.171337,-399.303218,-399.293361,-399.292417,-399.339049,35.64
gdb_117721,CCCC(C)(O)COC,3.63795,0.70959,0.68542,2.0574,86.75,-0.2551,0.0758,0.3308,1830.0177,0.225513,-426.628618,-426.6168,-426.615856,-426.665919,42.546
gdb_51040,C1C(CN1)(C#N)OC=O,2.19521,1.40901,1.00745,4.4069,67.27,-0.2605,-0.0211,0.2394,1164.5218,0.111569,-453.93693,-453.928339,-453.927395,-453.970941,29.978
gdb_55170,CC(=O)C1CC2OCC12,3.08982,1.23659,1.18562,3.8517,74.83,-0.2421,-0.0169,0.2252,1141.8317,0.158327,-423.008311,-422.999703,-422.998758,-423.042652,31.567
gdb_60187,CC(C)OC1CC1C#N,2.76905,0.99575,0.83582,5.214,81.14,-0.2598,0.0345,0.2943,1447.3053,0.168633,-403.147623,-403.137687,-403.136743,-403.183367,35.949
gdb_75959,CC1C(=O)OCOC1=O,2.20736,1.93102,1.11896,3.2174,61.28,-0.2871,-0.0238,0.2633,1032.2248,0.112518,-494.973578,-494.965694,-494.96475,-495.006294,28.742
gdb_79589,CC1C2C1C1(CN21)C=O,4.75109,1.05592,0.9754,4.0115,77.94,-0.2331,-0.0409,0.1922,1240.5148,0.146082,-401.868615,-401.860342,-401.859398,-401.901321,31.49
gdb_68367,CC12CC(C1)NC(=O)O2,2.8478,1.67437,1.26948,5.1042,71.81,-0.2477,0.053,0.3006,1017.3921,0.148756,-439.128285,-439.120563,-439.119619,-439.160209,30.746
gdb_96474,CC1=CCCCCC1O,2.27957,1.43399,0.98191,1.1133,87.64,-0.2256,0.0247,0.2504,1288.2945,0.206766,-388.308725,-388.299434,-388.29849,-388.342302,36.474
gdb_120011,CCNC1C(C)OC1=N,2.39449,1.14647,0.85441,2.8142,81.24,-0.2292,0.0263,0.2555,1426.1409,0.182036,-420.402256,-420.392411,-420.391467,-420.437512,35.738
gdb_13808,CC(C)C1CC1CO,3.61609,1.1194,0.96416,1.3413,78.92,-0.2576,0.0784,0.336,1296.6564,0.198626,-350.192352,-350.182496,-350.181552,-350.227081,36.006
gdb_26908,c1cc(=O)[nH]c(c1N)O,3.19326,1.38695,0.97198,5.4198,73.36,-0.2003,-0.0243,0.1759,1130.5659,0.115282,-454.019225,-454.011688,-454.010744,-454.051028,29.483
gdb_15791,CC(NC=O)C1CO1,3.40963,1.40959,1.15424,2.4143,65.62,-0.2525,0.0287,0.2812,1054.3497,0.141378,-401.004434,-400.995966,-400.995021,-401.038322,29.973
gdb_32457,COc1coc(c1O)N,3.2735,1.24177,0.90741,1.9641,69.19,-0.1746,0.0441,0.2187,1234.2551,0.12315,-475.021259,-475.011865,-475.010921,-475.05542,33.474
gdb_12792,CC12CC1C=CCO2,3.51888,2.11448,1.64189,0.9245,72.91,-0.2169,0.0166,0.2335,848.1193,0.154468,-347.796356,-347.789167,-347.788222,-347.82721,28.692
gdb_129167,N=C1NC(OC=O)=NO1,7.12225,0.87079,0.78189,1.1185,60.45,-0.2433,-0.0454,0.1979,1322.7599,0.076734,-505.944719,-505.936964,-505.93602,-505.977873,27.138
gdb_116780,COC=NCC1(C)CO1,3.68148,0.74916,0.70873,2.2176,80.58,-0.2465,0.0197,0.2661,1686.2618,0.167643,-440.258097,-440.247664,-440.24672,-440.29538,35.961
gdb_7222,CC(=O)C(=O)CC#C,5.16446,1.1676,0.96338,0.6083,64.64,-0.2457,-0.0898,0.1558,1146.3474,0.102291,-382.536306,-382.527229,-382.526285,-382.571257,30.738
gdb_4070,CC(=NO)CC1CC1,5.21008,1.00949,0.90983,0.6798,75.47,-0.239,0.0163,0.2553,1289.3681,0.163655,-365.01517,-365.005973,-365.005029,-365.050046,32.984
gdb_92035,OC1CC2OC2C2CC12,2.74672,1.62295,1.2109,2.2099,73.65,-0.2507,0.0686,0.3193,1046.036,0.161108,-422.999841,-422.992304,-422.99136,-423.031553,30.58
gdb_112458,CCC1CC(=O)OC=N1,3.66537,1.06612,0.86783,2.3649,73.97,-0.2771,-0.028,0.2491,1325.2169,0.147935,-439.14097,-439.132508,-439.131564,-439.174485,31.207
gdb_4701,C#Cc1[nH]c(cn1)O,6.57104,1.36384,1.12942,3.2449,68.73,-0.2017,-0.0082,0.1935,962.9051,0.084153,-377.522164,-377.515114,-377.51417,-377.553187,26.375
gdb_75725,OC1C(=O)C2CCC12O,2.20699,1.7192,1.31692,1.8992,68.16,-0.2447,-0.0333,0.2114,1016.1829,0.134019,-458.944061,-458.935415,-458.934471,-458.977256,32.382
gdb_55312,[O-]C(=O)C1C[NH2+]C11CC1,2.68936,1.37541,1.20441,5.4335,71.97,-0.2463,0.0172,0.2635,1097.8249,0.148615,-439.079881,-439.07185,-439.070906,-439.112627,30.917
gdb_90530,CC1OC2C(CC12)C#C,4.40799,1.03156,0.95923,1.7772,82.04,-0.2396,0.0457,0.2853,1276.7989,0.158279,-385.826505,-385.817977,-385.817033,-385.859827,32.806
gdb_73277,CC12COC1COCO2,2.37929,1.80909,1.37488,2.5338,70.65,-0.2515,0.0687,0.3202,1008.717,0.159913,-460.14405,-460.136134,-460.135189,-460.176391,30.56
gdb_75212,CC1=CCC2(C)CCC12,2.58376,1.48482,1.19376,0.1851,91.06,-0.224,0.0336,0.2576,1180.3326,0.206347,-351.174995,-351.166123,-351.165179,-351.207985,35.225
gdb_73354,OC12COC3C(C=C1)C23,2.58462,2.063,1.65468,1.9457,71.15,-0.2229,0.002,0.2249,872.7463,0.1377,-421.809238,-421.802568,-421.801624,-421.839745,28.195
gdb_13543,CC1CC1C(O)C#C,3.7039,1.35049,1.09047,1.3592,74.22,-0.2613,0.0334,0.2947,1110.7944,0.151274,-347.750664,-347.741487,-347.740543,-347.784525,33.504
gdb_74713,CC1=CC2CC1(O)C2=O,2.30198,1.71321,1.4563,1.733,74.64,-0.2349,-0.0003,0.2346,993.318,0.134605,-421.820963,-421.812613,-421.811669,-421.853659,31.768
gdb_31765,COc1cn2c(n1)CC2,5.34327,1.09615,0.92928,2.6858,77.67,-0.1885,0.034,0.2226,1246.3624,0.137451,-418.000312,-417.992281,-417.991337,-418.033477,29.183
gdb_56373,NC(C#C)(C#N)C1CO1,2.02131,1.51122,1.26409,5.2092,71.09,-0.2761,-0.0037,0.2724,1075.4777,0.110263,-416.735266,-416.726079,-416.725134,-416.7692,33.193
gdb_69265,CC12CCOC(=N)C1O2,2.78594,1.54993,1.14904,3.9313,73.87,-0.2643,0.0003,0.2647,1090.3306,0.148266,-439.088043,-439.07999,-439.079046,-439.120582,30.93
gdb_121802,CCCCC(C)(O)C#C,3.27164,0.71446,0.67351,1.1493,88.81,-0.262,0.0386,0.3005,1808.3083,0.201529,-388.266287,-388.254776,-388.253832,-388.303087,42.048
gdb_16363,OC1CC(=O)C11CC1,2.6746,2.24577,1.41693,3.211,66.59,-0.236,-0.0188,0.2172,884.2894,0.129129,-383.731684,-383.723921,-383.722976,-383.763901,28.916
gdb_84809,OC1C=CCC1C1CC1,2.59871,1.41095,1.02712,1.6472,82.94,-0.2421,0.0188,0.2609,1211.0108,0.183519,-387.083089,-387.074481,-387.073537,-387.116366,33.595
gdb_65334,NC1(CC1C#N)C1CN1,3.94787,1.01603,0.93124,4.0475,77.67,-0.2469,0.0193,0.2663,1272.9573,0.148052,-398.090275,-398.081336,-398.080392,-398.124072,33.361
gdb_36114,N#CCC12NC1C1OC21,3.86154,1.14401,1.04666,5.6685,68.63,-0.2396,0.0155,0.2551,1128.9405,0.111772,-416.708295,-416.700792,-416.699848,-416.740922,28.396
gdb_98101,COC(=O)C(=O)C1CN1,4.37525,0.93057,0.81661,2.0479,68.59,-0.2601,-0.0805,0.1796,1391.0772,0.123007,-475.030945,-475.02172,-475.020776,-475.066455,31.302
gdb_58906,CC(C)C12CC3C(C1)C23,3.06187,1.33617,1.19999,0.3126,88.24,-0.2415,0.0794,0.3208,1174.1638,0.206176,-351.114501,-351.105883,-351.104939,-351.147401,34.771
gdb_17545,C1CC11CC2OC2C1,4.30261,1.77839,1.64548,1.7553,70.54,-0.2531,0.0977,0.3508,853.9339,0.155281,-347.786464,-347.779796,-347.778852,-347.817095,26.996
gdb_15368,COC1CC1CC=O,5.3819,0.93295,0.87034,3.8246,70.13,-0.2415,-0.016,0.2255,1329.4316,0.15125,-384.920333,-384.911365,-384.91042,-384.954933,31.12
gdb_104415,COC1(C)COCC1C,1.97737,1.54234,1.26121,1.9644,81.32,-0.237,0.0723,0.3094,1186.6474,0.204363,-425.426153,-425.415996,-425.415051,-425.460886,37.633
gdb_33115,[NH3+]CCC1=COC([O-])=C1,3.47861,0.96582,0.80617,5.5912,74.75,-0.2267,-0.002,0.2247,1407.1825,0.14813,-439.124222,-439.115491,-439.114547,-439.158354,32.112
